"","Id","UID","UTC","UTCMilliseconds","PCLocalTime","PCTime","ChannelBitmap","SequenceBitmap","UpdateOf","Source","encounterCount","sightingNum","classifiedAs","classifierUsed","classifier2Used","voteList","spList","freqMax","freqMin","duration","freqBeg","freqEnd","freqRange","dcMean","dcStdDev","freqMean","freqStdDev","freqMedian","freqCenter","freqRelBW","freqMaxMinRatio","freqBegEndRatio","freqQuarter1","freqQuarter2","freqQuarter3","freqSpread","dcQuarter1Mean","dcQuarter2Mean","dcQuarter3Mean","dcQuarter4Mean","freqCOFM","freqStepUp","freqStepDown","freqNumSteps","freqSlopeMean","freqAbsSlopeMean","freqPosSlopeMean","freqNegSlopeMean","freqSlopeRatio","freqBegSweep","freqBegUp","freqBegDwn","freqEndSweep","freqEndUp","freqEndDwn","numSweepsUpDwn","numSweepsDwnUp","numSweepsUpFlat","numSweepsDwnFlat","numSweepsFlatUp","numSweepsFlatDwn","freqSweepUpPercent","freqSweepDwnPercent","freqSweepFlatPercent","numInflections","inflMaxDelta","inflMinDelta","inflMaxMinDelta","inflMeanDelta","inflStdDevDelta","inflMedianDelta","infldur","stepdur","freqPeak","bw3db","bw3dbLow","bw3dbHigh","bw10db","bw10dbLow","bw10dbHigh","rmsSignal","rmsNoise","snr","nCrossings","sweepRate","meanTimeZC","medianTimeZC","varianceTimeZC","whaleTrain","clickType","ici","offlineEventID","latitude","longitude"
"1",1,1,"2023-06-20 15:50:42.016",16,"2023-06-20 11:50:42.016","2023-06-20 16:02:31.374",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter1-5801404R-Channel1-20230620_155042.csv            ",1,"AutoEvent6          ","Ambig               ","NWAtlWhist.model                                                                                                                ",NA,"(0.15733-0.0-0.112-0.19067-0.0-0.12133-0.18267-0.04933-0.18667-)                                                                ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",14913.28125,13670.5078125,0.202,14143.9453125,13670.5078125,1242.7734375,0,0,14282.03125,400.870019706851,14291.89453125,14291.89453125,0.0869565217391304,1.09090909090909,1.03463203463203,14854.1015625,14499.0234375,14025.5859375,562.20703125,0,0,0,0,0.118359375,0,0,0,-4094.38486671843,10812.8518051242,19315.5924479167,-10714.5763578869,-1.8027397260274,2,1,0,0,0,1,1,1,0,1,0,1,15,80,5,2,0.033,0.033,1,0.033,0,0.033,9.9009900990099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",2,2,"2023-06-20 15:50:46.526",526,"2023-06-20 11:50:46.526","2023-06-20 16:02:31.619",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter2-5801404R-Channel1-20230620_155046.csv            ",2,"AutoEvent6          ","Ambig               ","NWAtlWhist.model                                                                                                                ",NA,"(0.11467-0.0-0.08-0.164-0.0-0.14533-0.18667-0.05067-0.25867-)                                                                   ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",14854.1015625,13611.328125,0.22,14203.125,13788.8671875,1242.7734375,0,0,14203.125,378.75,14203.125,14232.71484375,0.0873180873180873,1.09130434782609,1.03004291845494,14735.7421875,14321.484375,13848.046875,650.9765625,0,0,0,0,0.1538671875,0,0,0,-3324.50597426471,12022.7596507353,13591.0213694853,-13702.9157366071,-0.991834265840012,2,1,0,0,0,1,3,3,0,0,0,0,21.4285714285714,78.5714285714286,0,6,0.093,0.008,11.625,0.0354,0.0337387018126068,0.025,27.2727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",3,3,"2023-06-20 15:50:47.481",481,"2023-06-20 11:50:47.481","2023-06-20 16:02:31.689",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter3-5801404R-Channel1-20230620_155047.csv            ",3,"AutoEvent6          ","Sc                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.108-0.0-0.01867-0.12267-0.0-0.536-0.12267-0.03467-0.05733-)                                                                  ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",14084.765625,12605.2734375,0.262,13197.0703125,12960.3515625,1479.4921875,0,0,13611.328125,409.181436271669,13700.09765625,13345.01953125,0.110864745011086,1.11737089201878,1.01826484018265,14025.5859375,13907.2265625,13552.1484375,577.001953125,0,0,0,0,0.18345703125,0,0,0,-645.431307603687,10766.2790418587,17430.3488756614,-12634.3936011905,-1.37959520859149,2,1,0,0,0,1,1,0,0,2,0,2,33.3333333333333,57.5757575757576,9.09090909090909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",4,4,"2023-06-20 15:50:50.414",414,"2023-06-20 11:50:50.414","2023-06-20 16:02:31.882",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter4-5801404R-Channel1-20230620_155050.csv            ",4,"AutoEvent6          ","Scl                 ","NWAtlWhist.model                                                                                                                ",NA,"(0.1-0.0-0.07467-0.10667-0.0-0.176-0.30667-0.06267-0.17333-)                                                                    ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",14380.6640625,13078.7109375,0.244,14143.9453125,13078.7109375,1301.953125,0,0,14013.75,393.598236753141,14173.53515625,13729.6875,0.0948275862068966,1.09954751131222,1.08144796380091,14380.6640625,14203.125,13729.6875,503.02734375,0,0,0,0,0.1301953125,0,0,0,-4457.10180623974,10822.0764059934,10254.6812996032,-15824.8631483844,-0.648010741290368,2,1,0,0,0,1,1,1,1,1,0,2,32,56,12,3,0.018,0.017,1.05882352941176,0.0175,0.000707106781186546,0.0175,12.2950819672131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",5,5,"2023-06-20 15:50:53.302",302,"2023-06-20 11:50:53.302","2023-06-20 16:02:32.094",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter5-5801404R-Channel1-20230620_155053.csv            ",5,"AutoEvent6          ","Ambig               ","NWAtlWhist.model                                                                                                                ",NA,"(0.224-0.0-0.03867-0.212-0.0-0.26267-0.032-0.09333-0.13733-)                                                                    ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",13907.2265625,12072.65625,0.186,13788.8671875,12309.375,1834.5703125,0,0,13143.0366847826,546.459037374158,13256.25,12989.94140625,0.14123006833713,1.15196078431373,1.12019230769231,13611.328125,13256.25,12782.8125,858.10546875,0,0,0,0,0.165703125,0,0,0,-7920.51373106061,11686.493844697,20712.890625,-13479.8177083333,-1.53658536585366,0,0,1,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",6,6,"2023-06-20 15:50:55.347",347,"2023-06-20 11:50:55.347","2023-06-20 16:02:32.278",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter6-5801404R-Channel1-20230620_155055.csv            ",6,"AutoEvent6          ","Tt                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.10933-0.0-0.00133-0.25067-0.0-0.25733-0.04533-0.01333-0.32267-)                                                              ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",12782.8125,5622.0703125,0.591,12782.8125,6509.765625,7160.7421875,0,0,8147.35212053571,2159.2617810058,7722.94921875,9202.44140625,0.778135048231511,2.27368421052632,1.96363636363636,9883.0078125,7752.5390625,5740.4296875,3802.294921875,0,0,0,0,0.7456640625,0,0,0,-11044.0681311021,13748.2320543707,13327.6650503952,-15551.5337527056,-0.85700004014565,0,0,1,2,1,0,1,1,1,1,1,1,16.2162162162162,79.7297297297297,4.05405405405405,4,0.066,0.027,2.44444444444444,0.0416666666666667,0.021221058723196,0.032,6.76818950930626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",7,7,"2023-06-20 15:50:58.236",236,"2023-06-20 11:50:58.236","2023-06-20 16:02:32.471",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter7-5801404R-Channel1-20230620_155058.csv            ",7,"AutoEvent6          ","Sc                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.03733-0.0-0.00667-0.336-0.0-0.45733-0.03467-0.01333-0.11467-)                                                                ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",14735.7421875,11421.6796875,0.212,14735.7421875,11421.6796875,3314.0625,0,0,13516.1260190217,895.504803180059,13552.1484375,13078.7109375,0.253393665158371,1.29015544041451,1.29015544041451,14380.6640625,13552.1484375,13137.890625,1213.18359375,0,0,0,0,0.28998046875,0,0,0,-13714.8518207645,14312.6264419766,6575.52083333333,-16226.4347836922,-0.40523509452254,0,0,1,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",8,8,"2023-06-20 15:50:59.673",673,"2023-06-20 11:50:59.673","2023-06-20 16:02:32.566",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter8-5801404R-Channel1-20230620_155059.csv            ",8,"AutoEvent6          ","Sf                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.096-0.0-0.0-0.196-0.0-0.12933-0.11333-0.35867-0.10667-)                                                                      ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",12250.1953125,8876.953125,0.16,9409.5703125,12250.1953125,3373.2421875,0,0,9584.150390625,968.90360838775,9202.44140625,10563.57421875,0.319327731092437,1.38,0.768115942028985,9054.4921875,8876.953125,9646.2890625,710.15625,0,0,0,0,0.30181640625,0,0,0,17556.1462249373,24613.7071193609,40061.3606770833,-13409.3656994048,-2.98756567425569,0,0,1,2,1,0,1,0,0,1,1,0,54.5454545454545,36.3636363636364,9.09090909090909,2,0.084,0.084,1,0.084,0,0.084,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",9,9,"2023-06-20 15:50:59.749",749,"2023-06-20 11:50:59.749","2023-06-20 16:02:32.591",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter9-5801404R-Channel1-20230620_155059.csv            ",9,"AutoEvent6          ","Ambig               ","NWAtlWhist.model                                                                                                                ",NA,"(0.14-0.0-0.048-0.13067-0.0-0.216-0.10533-0.09733-0.26267-)                                                                     ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",12960.3515625,11835.9375,0.152,12782.8125,12072.65625,1124.4140625,0,0,12499.3729440789,361.905252887567,12605.2734375,12398.14453125,0.0906921241050119,1.095,1.05882352941176,12901.171875,12605.2734375,12131.8359375,591.796875,0,0,0,0,0.08876953125,0,0,0,-4593.73191550926,10712.6193576389,11013.9973958333,-17219.6451822917,-0.639618138424821,2,1,0,0,0,1,2,1,0,0,1,0,31.25,62.5,6.25,3,0.068,0.009,7.55555555555556,0.0385,0.0417193000900063,0.0385,19.7368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",10,10,"2023-06-20 15:50:59.919",919,"2023-06-20 11:50:59.919","2023-06-20 16:02:32.608",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter10-5801404R-Channel1-20230620_155059.csv           ",10,"AutoEvent6          ","Sc                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.01867-0.0-0.01733-0.232-0.0-0.564-0.03867-0.008-0.12133-)                                                                    ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",13433.7890625,9054.4921875,0.269,13256.25,9054.4921875,4379.296875,0,0,11482.83203125,1324.8926434182,11865.52734375,11244.140625,0.389473684210526,1.48366013071895,1.4640522875817,12486.9140625,11895.1171875,10474.8046875,1938.134765625,0,0,0,0,0.37283203125,0,0,0,-17812.1377432733,19203.5097064394,10087.4467329545,-21469.0755208333,-0.469859390226925,0,0,1,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",11,11,"2023-06-20 15:51:04.894",894,"2023-06-20 11:51:04.894","2023-06-20 16:02:32.967",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter11-5801404R-Channel1-20230620_155104.csv           ",11,"AutoEvent6          ","Sc                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.13733-0.0-0.024-0.05467-0.0-0.46-0.07467-0.21733-0.032-)                                                                     ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",10948.2421875,7811.71875,0.287,7811.71875,10829.8828125,3136.5234375,0,0,9352.08147321429,1202.62931754717,9350.390625,9379.98046875,0.334384858044164,1.40151515151515,0.721311475409836,7989.2578125,9350.390625,10533.984375,2633.49609375,0,0,0,0,0.30181640625,0,0,0,10522.905451243,11344.8455554097,16163.120309265,-6986.49088541667,-2.31348191450493,2,1,0,0,0,1,1,0,1,0,2,0,75,15,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",12,12,"2023-06-20 15:51:05.190",190,"2023-06-20 11:51:05.190","2023-06-20 16:02:32.992",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter12-5801404R-Channel1-20230620_155105.csv           ",12,"AutoEvent6          ","Ambig               ","NWAtlWhist.model                                                                                                                ",NA,"(0.076-0.0-0.004-0.29467-0.0-0.18267-0.13067-0.164-0.148-)                                                                      ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",10829.8828125,8521.875,0.245,10829.8828125,10238.0859375,2308.0078125,0,0,9723.83485991379,688.351870758546,9764.6484375,9675.87890625,0.238532110091743,1.27083333333333,1.05780346820809,10060.546875,8817.7734375,9705.46875,946.875,0,0,0,0,0.3905859375,0,0,0,-3661.4076783057,18131.7470835991,14470.3394052934,-21793.1547619048,-0.66398552955665,0,0,1,2,1,0,1,1,0,0,0,0,52.1739130434783,47.8260869565217,0,2,0.135,0.135,1,0.135,0,0.135,8.16326530612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",13,13,"2023-06-20 15:51:06.795",795,"2023-06-20 11:51:06.795","2023-06-20 16:02:33.136",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter13-5801404R-Channel1-20230620_155106.csv           ",13,"AutoEvent6          ","Ambig               ","NWAtlWhist.model                                                                                                                ",NA,"(0.296-0.0-0.03867-0.04267-0.0-0.248-0.12267-0.17733-0.07467-)                                                                  ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",12723.6328125,10297.265625,0.439,10297.265625,10356.4453125,2426.3671875,0,0,11551.1352539063,779.932377341495,11717.578125,11510.44921875,0.210796915167095,1.23563218390805,0.994285714285714,11125.78125,11895.1171875,12309.375,1287.158203125,0,0,0,0,0.50302734375,0,0,0,2470.93221494817,11435.5948240589,10542.0446908602,-30095.6530448718,-0.350284629981025,2,1,0,0,0,1,2,2,2,0,1,1,74,20,6,5,0.093,0.008,11.625,0.038,0.0382186690854962,0.0255,11.3895216400911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",14,14,"2023-06-20 15:51:07.133",133,"2023-06-20 11:51:07.133","2023-06-20 16:02:33.153",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter14-5801404R-Channel1-20230620_155107.csv           ",14,"AutoEvent6          ","Sf                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.124-0.0-0.084-0.05867-0.0-0.13067-0.08667-0.356-0.16-)                                                                       ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",12960.3515625,10533.984375,0.179,10533.984375,12901.171875,2426.3671875,0,0,11998.681640625,911.572115758816,12191.015625,11747.16796875,0.206549118387909,1.23033707865169,0.81651376146789,10770.703125,12013.4765625,12960.3515625,1449.90234375,0,0,0,0,0.213046875,0,0,0,11597.3074426085,16200.1720259418,18952.8269103752,-17260.7421875,-1.0980308207199,2,1,0,0,0,1,2,1,0,0,0,0,90.9090909090909,9.09090909090909,0,3,0.018,0.009,2,0.0135,0.00636396103067893,0.0135,16.7597765363129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",15,15,"2023-06-20 15:51:07.413",413,"2023-06-20 11:51:07.413","2023-06-20 16:02:33.171",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter15-5801404R-Channel1-20230620_155107.csv           ",15,"AutoEvent6          ","Ambig               ","NWAtlWhist.model                                                                                                                ",NA,"(0.15867-0.0-0.128-0.07067-0.0-0.12533-0.172-0.21733-0.128-)                                                                    ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",11658.3984375,10297.265625,0.176,10297.265625,11658.3984375,1361.1328125,0,0,10763.7408088235,514.166578249864,10533.984375,10977.83203125,0.123989218328841,1.13218390804598,0.883248730964467,10297.265625,10711.5234375,11007.421875,650.9765625,0,0,0,0,0.13611328125,0,0,0,7753.24358258929,15047.9620070685,18240.9644717262,-29178.8736979167,-0.625142857142857,2,1,0,2,1,0,0,0,1,1,1,1,68.75,18.75,12.5,2,0.143,0.143,1,0.143,0,0.143,11.3636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",16,16,"2023-06-20 15:51:08.706",706,"2023-06-20 11:51:08.706","2023-06-20 16:02:33.251",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter16-5801404R-Channel1-20230620_155108.csv           ",16,"AutoEvent6          ","Sc                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.21733-0.0-0.06533-0.03867-0.0-0.30667-0.09067-0.18133-0.1-)                                                                  ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",12309.375,9468.75,0.852,10001.3671875,12309.375,2840.625,0,0,10285.8114919355,654.316329689503,10060.546875,10889.0625,0.260869565217391,1.3,0.8125,9883.0078125,9883.0078125,10474.8046875,650.9765625,0,0,0,0,0.6509765625,0,0,0,2177.15104552449,10086.7525145254,14465.117019546,-15160.0694822517,-0.954159018629874,0,0,1,2,1,0,12,12,3,2,3,2,56.8181818181818,34.0909090909091,9.09090909090909,24,0.11,0.008,13.75,0.0341739130434783,0.0281919591597466,0.018,28.169014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",17,17,"2023-06-20 15:51:09.533",533,"2023-06-20 11:51:09.533","2023-06-20 16:02:33.283",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter17-5801404R-Channel1-20230620_155109.csv           ",17,"AutoEvent6          ","Ambig               ","NWAtlWhist.model                                                                                                                ",NA,"(0.13733-0.0-0.02533-0.06933-0.0-0.236-0.21867-0.16533-0.148-)                                                                  ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",12191.015625,9942.1875,0.169,11007.421875,9942.1875,2248.828125,0,0,11152.0833333333,708.47815418021,11273.73046875,11066.6015625,0.203208556149733,1.22619047619048,1.10714285714286,11480.859375,11835.9375,10652.34375,946.875,0,0,0,0,0.2722265625,0,0,0,-4079.20319570136,19396.2987839367,13019.53125,-33256.9611378205,-0.39148288973384,2,1,0,0,0,1,1,0,0,0,0,0,60,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",18,18,"2023-06-20 15:51:10.361",361,"2023-06-20 11:51:10.361","2023-06-20 16:02:33.305",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter18-5801404R-Channel1-20230620_155110.csv           ",18,"AutoEvent6          ","Scl                 ","NWAtlWhist.model                                                                                                                ",NA,"(0.09867-0.0-0.068-0.08133-0.0-0.14-0.32-0.1-0.192-)                                                                            ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",14203.125,13256.25,0.194,13256.25,13492.96875,946.875,0,0,13744.482421875,220.22340227422,13729.6875,13729.6875,0.0689655172413793,1.07142857142857,0.982456140350877,13966.40625,13848.046875,13729.6875,325.48828125,0,0,0,0,0.07693359375,0,0,0,1254.8625938147,12282.1335565476,15567.5455729167,-12681.3616071429,-1.22759259259259,2,1,0,2,1,0,2,1,0,0,0,0,50,50,0,3,0.059,0.018,3.27777777777778,0.0385,0.0289913780286484,0.0385,15.4639175257732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",19,19,"2023-06-20 15:51:12.591",591,"2023-06-20 11:51:12.591","2023-06-20 16:02:33.512",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter19-5801404R-Channel1-20230620_155112.csv           ",19,"AutoEvent6          ","Sc                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.25333-0.0-0.04133-0.048-0.0-0.33733-0.092-0.14667-0.08133-)                                                                  ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",11540.0390625,9409.5703125,0.499,9409.5703125,11303.3203125,2130.46875,0,0,10418.7953404018,672.14442973242,10030.95703125,10474.8046875,0.203389830508475,1.22641509433962,0.832460732984293,9883.0078125,10001.3671875,11480.859375,1316.748046875,0,0,0,0,0.23671875,0,0,0,2725.91049752804,9122.09894449774,13575.8441523212,-10993.4488932292,-1.2349031031274,2,1,0,2,1,0,5,2,0,2,2,0,50,36.5384615384615,13.4615384615385,9,0.126,0.009,14,0.05075,0.0379915404117435,0.039,18.0360721442886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",20,20,"2023-06-20 15:51:13.014",14,"2023-06-20 11:51:13.014","2023-06-20 16:02:33.590",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter20-5801404R-Channel1-20230620_155113.csv           ",20,"AutoEvent6          ","Tt                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.072-0.0-0.004-0.03467-0.0-0.30133-0.06267-0.13067-0.39467-)                                                                  ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",11007.421875,5681.25,0.608,5858.7890625,8107.6171875,5326.171875,0,0,7950.09478400735,2118.18052280381,7071.97265625,8344.3359375,0.638297872340426,1.9375,0.722627737226277,5740.4296875,6983.203125,10948.2421875,4334.912109375,0,0,0,0,0.81076171875,1,0,1,1983.59208422175,14258.3649831201,16003.104757528,-22844.7162285053,-0.700516679544462,2,1,0,0,0,1,1,1,3,1,3,1,58.4415584415584,31.1688311688312,10.3896103896104,2,0.421,0.421,1,0.421,0,0.421,3.28947368421053,1.64473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",21,21,"2023-06-20 15:51:14.365",365,"2023-06-20 11:51:14.365","2023-06-20 16:02:33.656",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter21-5801404R-Channel1-20230620_155114.csv           ",21,"AutoEvent6          ","Sc                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.14533-0.0-0.03467-0.22933-0.0-0.344-0.11467-0.044-0.088-)                                                                    ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",13966.40625,12901.171875,0.186,13374.609375,12901.171875,1065.234375,0,0,13577.878736413,261.528988361783,13611.328125,13433.7890625,0.079295154185022,1.08256880733945,1.03669724770642,13966.40625,13611.328125,13433.7890625,325.48828125,0,0,0,0,0.071015625,0,0,0,-2992.07547010281,9657.26249661796,18329.2643229167,-10703.2859718407,-1.71248945147679,2,1,0,0,0,1,1,0,0,1,0,1,18.1818181818182,72.7272727272727,9.09090909090909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",22,22,"2023-06-20 15:51:17.821",821,"2023-06-20 11:51:17.821","2023-06-20 16:02:33.850",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter22-5801404R-Channel1-20230620_155117.csv           ",22,"AutoEvent6          ","Dd                  ","NWAtlWhist.model                                                                                                                ",NA,"(0.33867-0.0-0.06-0.03067-0.0-0.24-0.05067-0.20133-0.07867-)                                                                    ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",11480.859375,10119.7265625,0.228,10119.7265625,11066.6015625,1361.1328125,0,0,10629.0945870536,355.93165592321,10593.1640625,10800.29296875,0.126027397260274,1.13450292397661,0.914438502673797,10356.4453125,10652.34375,10829.8828125,473.4375,0,0,0,0,0.0828515625,0,0,0,4315.83788029101,10221.6297398589,14018.2723480017,-15945.6380208333,-0.879128971176099,2,1,0,2,1,0,3,0,1,2,3,0,65.3846153846154,23.0769230769231,11.5384615384615,5,0.093,0.017,5.47058823529412,0.04425,0.0343062190669078,0.0335,21.9298245614035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",23,23,"2023-06-20 15:51:20.448",448,"2023-06-20 11:51:20.448","2023-06-20 16:02:34.053",0,NA,0,"C:\Users\Caroline Tribble\Desktop\WatkinsCD_Pamguard\watkins_output\Encounter23-5801404R-Channel1-20230620_155120.csv           ",23,"AutoEvent6          ","Ambig               ","NWAtlWhist.model                                                                                                                ",NA,"(0.05733-0.0-0.06667-0.20133-0.0-0.156-0.28533-0.09733-0.136-)                                                                  ","(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ",10711.5234375,8817.7734375,0.153,10533.984375,8876.953125,1893.75,0,0,9696.12458881579,511.85133188546,9705.46875,9764.6484375,0.193939393939394,1.21476510067114,1.18666666666667,9823.828125,9764.6484375,9527.9296875,325.48828125,0,0,0,0,0.1538671875,0,0,0,-10849.609375,18466.2543402778,17137.451171875,-23985.7066761364,-0.714485981308411,0,0,1,0,0,1,0,1,1,0,0,1,23.5294117647059,64.7058823529412,11.7647058823529,2,0.034,0.034,1,0.034,0,0.034,13.0718954248366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
